Date;MC1 FP;OTM_Strike_CALL;OTM_Strike_PUT;Start Date;End Date;CALL_OPTION_TICKER;PUT_OPTION_TICKER;MATURITY_CALL;MATURITY_PUT;CALL_PRICE;PUT_PRICE;CF1 Index
02/03/2023;777.05;820;740;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;#N/A N/A;58.01;7291.5
03/03/2023;787.48;830;750;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;9.49;67.48;7354.5
06/03/2023;797.05;840;760;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;12.7;77.04;7379
07/03/2023;788.45;830;750;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;7.97;68.11;7344.5
08/03/2023;782.94;820;740;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;5.4;62.45;7330
09/03/2023;777.92;820;740;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;2.92;56.57;7320
10/03/2023;775.4;810;740;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;2.61;54.72;7224
13/03/2023;755.21;790;720;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;0.49;37.05;7014
14/03/2023;773.38;810;730;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;0.64;51.64;7143.5
15/03/2023;748.45;790;710;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;0.3;29.49;6887.5
16/03/2023;774.54;810;740;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;0.4;52.23;7026.5
17/03/2023;760.62;800;720;17/02/2023;17/03/2023;MC1 FP 03/17/23 C830 Equity;MC1 FP 03/17/23 C750 Equity;03/17/23;03/17/23;0.01;37.3;6910.3
20/03/2023;777.24;820;740;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;32.91;93.1;7024
21/03/2023;779.37;820;740;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;31.76;93.91;7123.5
22/03/2023;787.29;830;750;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;34.93;100.42;7147.5
23/03/2023;792.99;830;750;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;37.07;105.35;7154
24/03/2023;785.84;830;750;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;34.01;99.31;7029
27/03/2023;789.32;830;750;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;34.08;101.6;7092.5
28/03/2023;786.61;830;750;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;31.75;98.85;7102.5
29/03/2023;794.15;830;750;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;35.95;105.58;7200.5
30/03/2023;798.98;840;760;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;38.09;109.65;7275.5
31/03/2023;815.79;860;780;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;51.17;126.33;7334
03/04/2023;815.5;860;770;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;50.39;126.26;7356.5
04/04/2023;822.16;860;780;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;56.2;132.94;7355
05/04/2023;815.98;860;780;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;50.48;126.4;7324
06/04/2023;801.01;840;760;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;37.91;110.87;7333
11/04/2023;812.21;850;770;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;46.69;122.17;7397.5
12/04/2023;808.25;850;770;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;44.39;118.54;7403
13/04/2023;853.95;900;810;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;85.07;164.71;7485.5
14/04/2023;862.55;910;820;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;93.94;173.7;7523.5
17/04/2023;844;890;800;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;74.83;154.42;7502.5
18/04/2023;847.77;890;810;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;78.18;157.81;7537.5
19/04/2023;855.01;900;810;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;85.56;165.46;7552.5
20/04/2023;866.12;910;820;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;96.57;176.56;7540
21/04/2023;870.57;910;830;17/03/2023;21/04/2023;MC1 FP 04/21/23 C800 Equity;MC1 FP 04/21/23 C720 Equity;04/21/23;04/21/23;101.1;181.1;7558.2
24/04/2023;871.44;920;830;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;#N/A N/A;#N/A N/A;7514.5
25/04/2023;865.98;910;820;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;#N/A N/A;#N/A N/A;7491.5
26/04/2023;852.35;890;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;#N/A N/A;#N/A N/A;7432
27/04/2023;854.01;900;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;#N/A N/A;#N/A N/A;7447
28/04/2023;848.07;890;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;#N/A N/A;#N/A N/A;7464
02/05/2023;845.83;890;800;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;#N/A N/A;#N/A N/A;7356
03/05/2023;856.05;900;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;#N/A N/A;#N/A N/A;7378.5
04/05/2023;850.7;890;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;#N/A N/A;#N/A N/A;7313.5
05/05/2023;853.81;900;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;2.94;#N/A N/A;7405
08/05/2023;861.21;900;820;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;3.74;#N/A N/A;7424
09/05/2023;857.22;900;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;2.58;#N/A N/A;7394
10/05/2023;849.33;890;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;1.17;#N/A N/A;7358
11/05/2023;864.23;910;820;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;3.03;59.24;7376.5
12/05/2023;862.09;910;820;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;2.16;56.34;7409
15/05/2023;857.9;900;820;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;0.68;51.69;7418
16/05/2023;852.94;900;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;0.28;46.66;7405.5
17/05/2023;851.38;890;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;0.12;44.88;7402
18/05/2023;849.53;890;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;0.04;42.62;7447.5
19/05/2023;851.28;890;810;21/04/2023;19/05/2023;MC1 FP 05/19/23 C910 Equity;MC1 FP 05/19/23 C830 Equity;05/19/23;05/19/23;0.01;44.3;7514.8
22/05/2023;855.08;900;810;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;#N/A N/A;7453
23/05/2023;812.24;850;770;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;#N/A N/A;7354
24/05/2023;795.59;840;760;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;#N/A N/A;7227.5
25/05/2023;801.72;840;760;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;#N/A N/A;7201.5
26/05/2023;821.29;860;780;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;#N/A N/A;7291.5
29/05/2023;817.88;860;780;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;#N/A N/A;7275.5
30/05/2023;813.99;850;770;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;#N/A N/A;7211
31/05/2023;792.47;830;750;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;#N/A N/A;7099.5
01/06/2023;784.58;820;750;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;#N/A N/A;7136.5
02/06/2023;809.02;850;770;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;29.2;7271.5
05/06/2023;792.57;830;750;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;16.04;7203
06/06/2023;790.91;830;750;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;13.46;7212.5
07/06/2023;791.3;830;750;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;12.98;7206
08/06/2023;796.46;840;760;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;15.13;7223
09/06/2023;798.41;840;760;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;15.72;7213.5
12/06/2023;812.82;850;770;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;27.15;7253.5
13/06/2023;819.73;860;780;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;33.46;7293.5
14/06/2023;827.62;870;790;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;41.2;7331.5
15/06/2023;821.49;860;780;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;34.24;7291
16/06/2023;845.73;890;800;19/05/2023;16/06/2023;MC1 FP 06/16/23 C890 Equity;MC1 FP 06/16/23 C810 Equity;06/16/23;06/16/23;#N/A Invalid Security;58.6;7382.5
19/06/2023;830.93;870;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;61.25;7323.5
20/06/2023;823.73;860;780;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;54.9;7303
21/06/2023;816.23;860;780;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;47.68;7277
22/06/2023;817.11;860;780;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;48.19;7217
23/06/2023;808.24;850;770;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;41.41;7176.5
26/06/2023;813.02;850;770;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;44.83;7197
27/06/2023;817.49;860;780;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;48.06;7227.5
28/06/2023;827.33;870;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;55.56;7298.5
29/06/2023;832.49;870;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;60.07;7323
30/06/2023;840.28;880;800;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;67.16;7410.5
03/07/2023;832.39;870;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;58.75;7398.5
04/07/2023;834.14;880;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;60.36;7381
05/07/2023;825.19;870;780;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;51.89;7322.5
06/07/2023;794.52;830;750;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;27.65;7091
07/07/2023;803.67;840;760;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;33.03;7120
10/07/2023;809.02;850;770;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;36.51;7152
11/07/2023;826.94;870;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;52.77;7227.5
12/07/2023;843.88;890;800;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;#N/A N/A;68.99;7340.5
13/07/2023;854.2;900;810;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;6.88;79.09;7376
14/07/2023;868.81;910;830;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;12.08;93.5;7379.5
17/07/2023;836.38;880;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;2.65;60.78;7296
18/07/2023;836.68;880;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;1.2;61.25;7323
19/07/2023;828.01;870;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;0.63;51.44;7330
20/07/2023;831.52;870;790;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;0.09;54.09;7386.5
21/07/2023;845.05;890;800;16/06/2023;21/07/2023;MC1 FP 07/21/23 C890 Equity;MC1 FP 07/21/23 C800 Equity;07/21/23;07/21/23;0.01;67.9;7413.2
24/07/2023;835.02;880;790;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;66.15;7448
25/07/2023;831.52;870;790;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;62.78;7435
26/07/2023;788.67;830;750;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;25.64;7333.5
27/07/2023;818.18;860;780;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;48.55;7482.5
28/07/2023;819.05;860;780;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;48.73;7492
31/07/2023;825.77;870;780;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;53.88;7513.5
01/08/2023;807.17;850;770;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;37.44;7421
02/08/2023;792.08;830;750;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;26.09;7326
03/08/2023;789.84;830;750;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;23.6;7272
04/08/2023;794.52;830;750;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;25.59;7325.5
07/08/2023;795.88;840;760;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;25.56;7329
08/08/2023;785.95;830;750;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;18;7278
09/08/2023;785.75;830;750;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;17.12;7330
10/08/2023;812.72;850;770;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;38.44;7440.5
11/08/2023;798.8;840;760;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;25.18;7345.5
14/08/2023;794.71;830;750;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;20.48;7353.5
15/08/2023;782.93;820;740;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;11.08;7271
16/08/2023;781.76;820;740;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;8.55;7263
17/08/2023;764.43;800;730;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;1.02;7192.5
18/08/2023;756.45;790;720;21/07/2023;18/08/2023;MC1 FP 08/18/23 C890 Equity;MC1 FP 08/18/23 C800 Equity;08/18/23;08/18/23;#N/A Invalid Security;0.01;7108.5
21/08/2023;763.26;800;730;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;#N/A N/A;70.03;7217.5
22/08/2023;769.4;810;730;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;#N/A N/A;75.92;7260
23/08/2023;769.59;810;730;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;#N/A N/A;75.52;7265
24/08/2023;763.07;800;720;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;#N/A N/A;69.13;7230.5
25/08/2023;764.62;800;730;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;#N/A N/A;70.41;7245
28/08/2023;777.48;820;740;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;#N/A N/A;82.33;7340
29/08/2023;788.67;830;750;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;#N/A N/A;93;7388
30/08/2023;782.83;820;740;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;#N/A N/A;86.99;7378.5
31/08/2023;761.61;800;720;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;#N/A N/A;65.29;7328.5
01/09/2023;755.37;790;720;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;8.37;59.08;7307.5
04/09/2023;752.26;790;710;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;6.69;55.26;7289
05/09/2023;739.11;780;700;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;3.54;42.61;7263.5
06/09/2023;712.24;750;680;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;2.01;20.86;7202
07/09/2023;705.04;740;670;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;1.66;15.67;7202
08/09/2023;720.52;760;680;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;1.39;25.55;7246.5
11/09/2023;722.66;760;690;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;1.1;25.64;7283
12/09/2023;715.06;750;680;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;0.59;18.59;7257
13/09/2023;710.39;750;670;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;0.57;13.59;7226.5
14/09/2023;723.05;760;690;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;0.01;23.16;7310
15/09/2023;741.16;780;700;18/08/2023;15/09/2023;MC1 FP 09/15/23 C790 Equity;MC1 FP 09/15/23 C720 Equity;09/15/23;09/15/23;0.01;41.2;7400
18/09/2023;722.95;760;690;15/09/2023;20/10/2023;MC1 FP 10/20/23 C780 Equity;MC1 FP 10/20/23 C700 Equity;10/20/23;10/20/23;11.59;53.55;7295.5
19/09/2023;717.4;750;680;15/09/2023;20/10/2023;MC1 FP 10/20/23 C780 Equity;MC1 FP 10/20/23 C700 Equity;10/20/23;10/20/23;9.6;48.51;7301
20/09/2023;717.3;750;680;15/09/2023;20/10/2023;MC1 FP 10/20/23 C780 Equity;MC1 FP 10/20/23 C700 Equity;10/20/23;10/20/23;9.29;47.98;7356.5
21/09/2023;710.1;750;670;15/09/2023;20/10/2023;MC1 FP 10/20/23 C780 Equity;MC1 FP 10/20/23 C700 Equity;10/20/23;10/20/23;7.59;42.41;7237
